    1/resolution    CC
    0.314436591     0.135648819
    0.314713293     0.136428202
    0.314968033     0.140441853
    0.315216796     0.143300722
    0.315406221     0.143964885
    0.315567466     0.140414788
    0.315779847     0.140019288
    0.316005058     0.138975549
    0.316295311     0.136777331
    0.316475233     0.136017004
    0.316629170     0.135818398
    0.316831679     0.133891486
    0.317037853     0.134549929
    0.317324386     0.135524848
    0.317592480     0.134611236
    0.317823074     0.135079788
    0.317991655     0.134435994
    0.318163865     0.134056247
    0.318398525     0.132483867
    0.318590048     0.133376192
    0.318806978     0.131603275
    0.319002544     0.130890084
    0.319279201     0.127268501
    0.319474575     0.123068419
    0.319667097     0.122576034
    0.319853375     0.120596712
    0.320060244     0.119939308
    0.320271071     0.119486825
    0.320486646     0.119439323
    0.320716532     0.117126411
    0.320930868     0.115619585
    0.321155443     0.116716011
    0.321339090     0.115439536
    0.321604380     0.113806276
    0.321849056     0.110755146
    0.322084140     0.111311380
    0.322323076     0.109037203
    0.322579266     0.107799783
    0.322785655     0.104286867
    0.322982838     0.103433583
    0.323150252     0.102257111
    0.323318366     0.103228635
    0.323477518     0.100532054
    0.323660532     0.096902577
    0.323876511     0.094865723
    0.324126301     0.094559940
    0.324346848     0.091578338
    0.324534961     0.087337203
    0.324772759     0.082141504
    0.324987914     0.079459707
    0.325163256     0.077204923
    0.325359307     0.077014890
    0.325554612     0.074692887
    0.325849651     0.068883869
    0.326048458     0.066721861
    0.326290966     0.064849373
    0.326468412     0.063283394
    0.326656462     0.060419478
    0.326903099     0.058051216
    0.327108560     0.056210508
    0.327317426     0.054160518
    0.327512004     0.052158957
    0.327729838     0.049471834
    0.327911493     0.047514600
    0.328098636     0.045576142
    0.328285107     0.043472481
    0.328468885     0.042018330
    0.328666468     0.043735102
    0.328907547     0.040721466
    0.329122928     0.040648535
    0.329350538     0.038831834
    0.329524905     0.035662751
    0.329731427     0.035107714
    0.329962898     0.036052043
    0.330216716     0.032581667
    0.330418175     0.030291055
    0.330652489     0.028804686
    0.330878204     0.028588033
    0.331073440     0.024525165
    0.331268329     0.025135753
    0.331493851     0.026091588
    0.331675278     0.025164667
    0.331870375     0.025899017
    0.332077261     0.027112969
    0.332267166     0.026966549
    0.332481980     0.027057465
    0.332679305     0.023810352
    0.332874804     0.022345598
    0.333079662     0.020422944
    0.333254940     0.019155575
    0.333413594     0.017571169
    0.333577183     0.017436266
    0.333748532     0.020847353
    0.334000912     0.021861574
    0.334216235     0.023559320
    0.334368436     0.024270193
    0.334532487     0.024164061
    0.334720706     0.026132443
    0.334950533     0.026921314
    0.335152498     0.027169215
    0.335355164     0.029684060
    0.335545507     0.027998761
    0.335694600     0.026711983
    0.335841610     0.022009797
    0.336016159     0.019739349
    0.336194261     0.017577034
    0.336388212     0.018157031
    0.336588549     0.016182410
    0.336831379     0.015318952
    0.337041989     0.016499013
    0.337292410     0.017498276
    0.337500009     0.019310016
    0.337725907     0.021109479
    0.337944769     0.019682034
    0.338135856     0.019957732
    0.338320442     0.020788198
    0.338526654     0.020822356
    0.338684561     0.019927250
    0.338827558     0.019105574
    0.339009324     0.018520206
    0.339227353     0.016453450
    0.339393094     0.016707755
    0.339591727     0.015156864
    0.339846859     0.014811084
    0.340067041     0.017028744
    0.340256093     0.014796001
    0.340456744     0.016382864
    0.340679914     0.015573610
    0.340858172     0.013068061
    0.341008164     0.011355155
    0.341176049     0.009197811
    0.341335142     0.008952709
    0.341509676     0.004922720
    0.341693837     0.005793078
    0.341873183     0.003932555
    0.342088913     0.003453032
    0.342326521     0.001823642
    0.342519801     0.002120476
    0.342706309     0.001107854
    0.342859606     0.002790071
    0.343018146    -0.000459207
    0.343208892    -0.001986147
    0.343378644    -0.004164615
    0.343589429    -0.002120389
    0.343767852     0.000322019
    0.343964845    -0.002222314
    0.344208831    -0.000495319
    0.344430045    -0.000412349
    0.344561108    -0.001260468
    0.344695523     0.000273342
    0.344866881    -0.000215913
    0.345069432    -0.000771308
    0.345244083    -0.002097067
    0.345485774    -0.002580378
    0.345704524    -0.001855702
    0.345909964    -0.002109951
    0.346120397    -0.000504281
    0.346284794    -0.002103335
    0.346450900    -0.003976253
    0.346646156    -0.001773806
    0.346848376    -0.000484507
    0.347025815    -0.000471684
    0.347226615     0.000723142
    0.347389790     0.001580160
    0.347561252    -0.000494285
    0.347736350     0.000276746
    0.347923107    -0.002503855
    0.348081221    -0.003704634
    0.348227532    -0.005489449
    0.348433508    -0.001322576
    0.348647183    -0.001537195
    0.348812574    -0.000498199
    0.348986866     0.000903692
    0.349135433     0.000505771
    0.349285154    -0.000515956
    0.349441581     0.001782840
    0.349653335     0.003479279
    0.349925065     0.003075619
    0.350119470     0.002825182
    0.350269391     0.004606270
    0.350393161     0.003716826
    0.350566440     0.003171545
    0.350772095     0.004200943
    0.350980631     0.004090534
    0.351190090     0.003482453
    0.351343496    -0.000787544
    0.351526848    -0.000043749
    0.351695311     0.002011625
    0.351829169     0.000835656
    0.351976952     0.001155194
    0.352167459     0.003255249
    0.352350645     0.001979255
    0.352545621     0.001987215
    0.352723118     0.000485131
    0.352924798    -0.000519827
    0.353125379    -0.002032698
    0.353301810    -0.003557596
    0.353450846    -0.001741358
    0.353613581    -0.004002410
    0.353774732    -0.004665601
    0.353956673    -0.003967290
    0.354120900    -0.007583478
    0.354270786    -0.007154464
    0.354444730    -0.007908956
    0.354585184    -0.005657200
    0.354788625    -0.003445179
    0.355004757    -0.001552844
    0.355199573    -0.002407861
    0.355365155    -0.000426834
    0.355516376    -0.000428374
    0.355704653     0.000248587
    0.355884928    -0.000154223
    0.356033449     0.001124808
    0.356203655     0.002190110
    0.356351887     0.003050477
    0.356531091     0.002992048
    0.356711422    -0.001401961
    0.356909616    -0.000974971
    0.357139047    -0.000396744
    0.357323488    -0.001766222
    0.357458168    -0.003106579
    0.357611362    -0.003866371
    0.357810740    -0.004406394
    0.357989998    -0.004696206
    0.358177833    -0.004134915
    0.358376589    -0.005486392
    0.358592401    -0.003933106
    0.358792393    -0.005337872
    0.358957700    -0.002919359
    0.359114930    -0.003625249
    0.359269198    -0.004319788
    0.359442297    -0.004213164
    0.359607779    -0.004661211
    0.359758538    -0.001650611
    0.359975116    -0.000303594
    0.360142282     0.002584428
    0.360321832     0.002467120
    0.360487635     0.004175509
    0.360642690     0.003073315
    0.360769754     0.003448186
    0.360910534     0.002717646
    0.361089094     0.004389783
    0.361273672     0.006773784
    0.361464962     0.007395483
    0.361673799     0.007076510
    0.361845524     0.006741841
    0.361981481     0.008808819
    0.362137335     0.008242906
    0.362306450     0.005875037
    0.362454742     0.006626346
    0.362590312     0.007393619
    0.362752175     0.008313321
    0.362935797     0.010515903
    0.363099757     0.008881051
    0.363268704     0.010861412
    0.363444256     0.012584800
    0.363615568     0.013661044
    0.363756685     0.012133022
    0.363930138     0.012151258
    0.364098119     0.013243426
    0.364268078     0.011145084
    0.364417935     0.010129408
    0.364581097     0.007623053
    0.364771397     0.007255327
    0.364910891     0.006827802
    0.365067876     0.008906957
    0.365254150     0.010435690
    0.365383542     0.015221505
    0.365518231     0.017557573
    0.365684770     0.018661101
    0.365870365     0.013923809
    0.366100758     0.010366687
    0.366290698     0.009052372
    0.366472854     0.009917447
    0.366606098     0.009015406
    0.366799341     0.008308200
    0.366979705     0.007209236
    0.367142503     0.005121108
    0.367306579     0.004185405
    0.367468365     0.003084279
    0.367609000     0.003908755
    0.367745305     0.002388741
    0.367856654     0.000123222
    0.368030029    -0.001403149
    0.368220702    -0.002119222
    0.368343869    -0.002857979
    0.368466483     0.001123900
    0.368662984    -0.001565329
    0.368862883    -0.003552651
    0.369039667    -0.003931381
    0.369173046    -0.003551483
    0.369338563    -0.006553650
    0.369502856    -0.006815841
    0.369690765    -0.007816513
    0.369862054    -0.008959750
    0.370022229    -0.009773217
    0.370190163    -0.009320668
    0.370335721    -0.008592982
    0.370481182    -0.008243330
    0.370635193    -0.008463901
    0.370831202    -0.010510040
    0.371013162    -0.012203441
    0.371174644    -0.009965614
    0.371330493    -0.009525163
    0.371488202    -0.009288000
    0.371669578    -0.010065699
    0.371819719    -0.013648058
    0.371963359    -0.016007542
    0.372106630    -0.012419627
    0.372214518    -0.012963690
    0.372388044    -0.011938543
    0.372599131    -0.013114998
    0.372758645    -0.011982718
    0.372911695    -0.014715428
    0.373045604    -0.016620893
    0.373215861    -0.017122724
    0.373366077    -0.019291280
    0.373531735    -0.016883810
    0.373707858    -0.018837111
    0.373895415    -0.020748059
    0.374059311    -0.020984034
    0.374195255    -0.019134781
    0.374321261    -0.020081044
    0.374480574    -0.021353146
    0.374648391    -0.019095749
    0.374783234    -0.017838450
    0.374940744    -0.017146041
    0.375131484    -0.018850418
    0.375263833    -0.016508721
    0.375449818    -0.018876790
    0.375589081    -0.015683084
    0.375756659    -0.015000357
    0.375916941    -0.015603562
    0.376079931    -0.014347606
    0.376256673    -0.014389431
    0.376404613    -0.014203655
    0.376582800    -0.014410361
    0.376716276    -0.013964128
    0.376881490    -0.014211071
    0.377033759    -0.011120222
    0.377204376    -0.007482615
    0.377375641    -0.005778047
    0.377510280    -0.003121072
    0.377677964    -0.002990531
    0.377828825    -0.000827989
    0.377978825    -0.000185622
    0.378144339    -0.001194010
    0.378311724    -0.002390787
    0.378465353    -0.001486948
    0.378590119    -0.000659891
    0.378748902     0.001994400
    0.378927868     0.001098696
    0.379070974     0.001839172
    0.379208079     0.000606564
    0.379355117     0.004558325
    0.379544879     0.003214283
    0.379707411     0.002840155
    0.379837885     0.004727259
    0.379990958     0.004952195
    0.380130360     0.008868024
    0.380268262     0.011418220
    0.380395112     0.012981968
    0.380533742     0.013798739
    0.380689483     0.016274184
    0.380850395     0.017328309
    0.380984977     0.020182520
    0.381108296     0.021519731
    0.381237782     0.020350998
    0.381364937     0.015748214
    0.381491092     0.015943889
    0.381624952     0.015785992
    0.381813537     0.015008103
    0.381965739     0.017146724
    0.382105032     0.017582061
    0.382309612     0.015348676
    0.382467184     0.015879534
    0.382639147     0.014986559
    0.382801810     0.014854955
    0.382967893     0.013865521
    0.383145873     0.014208057
    0.383348149     0.014131012
    0.383548781     0.011961083
    0.383672942     0.010754925
    0.383792165     0.011243510
    0.383922848     0.012130386
    0.384048340     0.011113698
    0.384169674     0.010025798
    0.384302143     0.005821075
    0.384460955     0.005430886
    0.384620110     0.005390395
    0.384734659     0.004840576
    0.384884684     0.001503709
    0.385021353     0.001344017
    0.385179118     0.000033775
    0.385321411    -0.001060855
    0.385467848     0.000491999
    0.385628521     0.000055424
    0.385766184     0.000344276
    0.385916686    -0.001711128
    0.386095670    -0.006320208
    0.386254059    -0.007837397
    0.386395905    -0.007159964
    0.386534160    -0.007984379
    0.386661700    -0.009779751
    0.386808297    -0.012033798
    0.386990472    -0.014806646
    0.387142627    -0.016631466
    0.387324656    -0.017960949
    0.387463432    -0.017146090
    0.387608828    -0.019667809
    0.387754258    -0.020558975
    0.387921098    -0.021333243
    0.388092162    -0.021613214
    0.388219245    -0.024459930
    0.388355431    -0.025297421
    0.388499235    -0.025963547
    0.388621253    -0.028152011
    0.388771847    -0.028703412
    0.388901208    -0.030376106
    0.389054200    -0.032747811
    0.389189295    -0.033775202
    0.389355802    -0.033583695
    0.389521359    -0.035829187
    0.389675461    -0.033962424
    0.389847720    -0.033943836
    0.389978203    -0.035058011
    0.390146845    -0.034644688
    0.390310719    -0.035031839
    0.390429371    -0.033379768
    0.390580404    -0.035389856
    0.390711591    -0.035778246
    0.390841702    -0.036386323
    0.390993769    -0.036397785
    0.391180580    -0.033871988
    0.391341527    -0.032316964
    0.391473573    -0.033198651
    0.391608090    -0.032794804
    0.391762027    -0.031904130
    0.391883777    -0.028820914
    0.392027869    -0.026647928
    0.392172887    -0.025197709
    0.392292013    -0.025729625
    0.392422681    -0.025619532
    0.392558426    -0.024353193
    0.392693801    -0.023947150
    0.392846023    -0.024880718
    0.392955008    -0.022461269
    0.393118628    -0.019077280
    0.393280980    -0.015461545
    0.393457790    -0.016788386
    0.393590039    -0.012946446
    0.393711161    -0.012658322
    0.393853245    -0.009739971
    0.393973961    -0.007111009
    0.394104854    -0.004799045
    0.394228854    -0.004691891
    0.394364398    -0.002528635
    0.394489106    -0.000011072
    0.394640757     0.001108665
    0.394776926     0.003362689
    0.394933496     0.002376858
    0.395093761     0.001420700
    0.395215345     0.001909412
    0.395384224     0.000111544
    0.395524885     0.002080206
    0.395662259     0.001534007
    0.395832751    -0.001040051
    0.395980327    -0.002082980
    0.396091598    -0.001586582
    0.396256283     0.000313363
    0.396382689    -0.001411809
    0.396510861    -0.002014147
    0.396656669    -0.000963231
    0.396784512    -0.000547538
    0.396922432    -0.001506397
    0.397053610    -0.000578895
    0.397177076     0.000853139
    0.397296186     0.002364361
    0.397467128     0.000428662
    0.397635376     0.000854866
    0.397767006    -0.000012603
    0.397896396     0.000513216
    0.398072684    -0.001144756
    0.398213975     0.001966235
    0.398351594     0.003968306
    0.398480943     0.001654491
    0.398580661     0.003114883
    0.398723388     0.004839212
    0.398872209     0.007392132
    0.398974870     0.006085077
    0.399148310     0.007716327
    0.399339915     0.007105454
    0.399499671     0.008890098
    0.399608119     0.009938640
    0.399732398     0.011335379
    0.399887627     0.014161472
    0.400032738     0.013015576
    0.400185408     0.015452551
    0.400281937     0.014543550
    0.400374621     0.013102390
    0.400541775     0.013353001
    0.400693374     0.011391382
    0.400862399     0.013597858
    0.400971607     0.011901667
    0.401110953     0.011560197
    0.401247280     0.013418798
    0.401387907     0.014944577
    0.401529340     0.013343550
    0.401655846     0.014781361
    0.401835063     0.013426500
    0.401982018     0.014287859
    0.402091313     0.013769241
    0.402232774     0.013383490
    0.402377194     0.013300091
    0.402509894     0.014501986
    0.402657881     0.014909956
    0.402829875     0.015008739
    0.402916646     0.016079674
    0.403042162     0.018397226
    0.403151576     0.019820946
    0.403271104     0.022033401
    0.403421564     0.024096405
    0.403571159     0.027433433
    0.403688593     0.030150065
    0.403811088     0.031794013
    0.403946490     0.034604260
    0.404085495     0.036215529
    0.404252331     0.036457432
    0.404391271     0.039961805
    0.404505315     0.042488725
    0.404633092     0.042947431
    0.404789887     0.047395487
    0.404909408     0.047319576
    0.405022040     0.049978705
    0.405137231     0.051818383
    0.405262581     0.051587266
    0.405387319     0.054737635
    0.405504966     0.056247600
    0.405671342     0.058621655
    0.405810910     0.056790734
    0.405970929     0.057567563
    0.406153447     0.058350828
    0.406288343     0.059547220
    0.406420692     0.061587914
    0.406624710     0.059993495
    0.406756875     0.059669869
    0.406892376     0.061535345
    0.407010672     0.060156655
    0.407145156     0.058805777
    0.407311536     0.058716827
    0.407460682     0.060378060
    0.407571505     0.056776411
    0.407713296     0.054963408
    0.407840980     0.052929474
    0.407993319     0.051386380
    0.408133721     0.048485209
    0.408274420     0.048090598
    0.408381883     0.045391147
    0.408506185     0.042712346
    0.408644218     0.041154518
    0.408770155     0.038678822
    0.408897370     0.036729874
    0.408996453     0.033960255
    0.409114726     0.032490748
    0.409290794     0.031593835
    0.409403137     0.028651836
    0.409502984     0.026943800
    0.409620574     0.025802565
    0.409746693     0.022475830
    0.409851797     0.019648225
    0.409957495     0.016924186
    0.410116984     0.014709239
    0.410244725     0.013282789
    0.410380265     0.012444388
    0.410482714     0.009176569
    0.410601616     0.008181339
    0.410713795     0.006663980
    0.410879362     0.003903743
    0.410999985     0.002302732
    0.411108041     0.001606412
    0.411220395     0.000922162
    0.411361298    -0.000174141
    0.411506993    -0.001031805
    0.411648144    -0.003154151
    0.411803325    -0.005205304
    0.411921914    -0.009203869
    0.412031057    -0.009981969
    0.412116662    -0.013079117
    0.412232556    -0.015601641
    0.412367215    -0.019851532
    0.412508617    -0.019671425
