    1/resolution    CC
    0.321160867     0.028752449
    0.321384565     0.026234524
    0.321571786     0.023776155
    0.321713640     0.022381495
    0.321908045     0.020831868
    0.322142785     0.017801094
    0.322395335     0.018884889
    0.322603727     0.018155675
    0.322753170     0.015756578
    0.322907458     0.014903555
    0.323141187     0.015620794
    0.323320392     0.011817861
    0.323575516     0.009734400
    0.323795620     0.006950408
    0.323980543     0.004572471
    0.324180444     0.002568766
    0.324404260    -0.000125530
    0.324642267     0.000966835
    0.324879332     0.000766158
    0.325052815     0.000468439
    0.325233952    -0.002133939
    0.325387328    -0.004440793
    0.325557974    -0.005911953
    0.325772122    -0.005423489
    0.325965654    -0.007688382
    0.326174585    -0.005580885
    0.326350878    -0.008201325
    0.326536766    -0.011618586
    0.326732896    -0.015259452
    0.326956878    -0.017984293
    0.327159438    -0.019052918
    0.327377304    -0.020189089
    0.327566249    -0.021346405
    0.327753819    -0.022837877
    0.327909388    -0.023853635
    0.328082810    -0.022790855
    0.328321276    -0.023865679
    0.328500599    -0.023372150
    0.328712066    -0.023798655
    0.328895334    -0.024401942
    0.329086934    -0.025093572
    0.329285276    -0.024006250
    0.329533339    -0.025314820
    0.329695109    -0.025965038
    0.329863077    -0.026713139
    0.330071630    -0.026752514
    0.330313949    -0.026349027
    0.330528917    -0.027233302
    0.330736264    -0.030068026
    0.330931813    -0.029287618
    0.331160347    -0.028119918
    0.331323857    -0.028273895
    0.331466598    -0.026892784
    0.331613996    -0.026448758
    0.331780990    -0.026157446
    0.331946065    -0.028709983
    0.332139435    -0.030000786
    0.332351175    -0.029975447
    0.332529994    -0.028679137
    0.332737614    -0.028621218
    0.332955845    -0.028480501
    0.333116983    -0.028956928
    0.333286131    -0.028627177
    0.333536674    -0.025481234
    0.333761685    -0.023662185
    0.333969513    -0.022398756
    0.334210869    -0.019126524
    0.334409862    -0.017972141
    0.334613870    -0.020190143
    0.334783032    -0.017443038
    0.334983728    -0.015510093
    0.335139815    -0.013488852
    0.335269031    -0.011341066
    0.335427718    -0.008601984
    0.335622573    -0.008387572
    0.335824662    -0.007314499
    0.336002687    -0.005230218
    0.336192972    -0.007145761
    0.336362086    -0.008683773
    0.336532673    -0.009335913
    0.336713207    -0.009317668
    0.336898554    -0.013569375
    0.337079106    -0.013784564
    0.337284936    -0.011409299
    0.337488769    -0.010900760
    0.337655550    -0.012258875
    0.337844960    -0.010511464
    0.337989561    -0.010833371
    0.338163302    -0.009759587
    0.338381434    -0.010416357
    0.338556846    -0.007830180
    0.338697513    -0.008028469
    0.338886723    -0.007000537
    0.339040340    -0.006021275
    0.339202406    -0.006195763
    0.339424646    -0.006733033
    0.339654475    -0.007914502
    0.339846604    -0.008198782
    0.340013145    -0.007756625
    0.340177882    -0.006012872
    0.340337134    -0.002789605
    0.340484054    -0.001982359
    0.340654512     0.001468629
    0.340815778     0.003816495
    0.340999433     0.006258007
    0.341160909     0.008919218
    0.341322370     0.009877822
    0.341525480     0.008876453
    0.341719453     0.011421961
    0.341990668     0.012438162
    0.342234825     0.011320768
    0.342427787     0.011950802
    0.342603793     0.012395936
    0.342750531     0.014143067
    0.342913498     0.015686874
    0.343084410     0.018094947
    0.343240634     0.017971668
    0.343432937     0.019244883
    0.343606423     0.020534431
    0.343768763     0.022637912
    0.343929642     0.022099545
    0.344127638     0.023403369
    0.344308949     0.023391185
    0.344494558     0.023200528
    0.344681434     0.019811025
    0.344849236     0.021028490
    0.345018276     0.019945930
    0.345195817     0.019727965
    0.345369996     0.021302013
    0.345537013     0.021357434
    0.345778308     0.024608406
    0.346052600     0.025543895
    0.346239667     0.025838776
    0.346405681     0.026515817
    0.346569162     0.027698903
    0.346738653     0.027270897
    0.346880557     0.029053739
    0.347005266     0.030339299
    0.347178546     0.029423361
    0.347383849     0.027551138
    0.347584347     0.026064983
    0.347785473     0.025590917
    0.347964664     0.022134194
    0.348158394     0.022551811
    0.348358861     0.019864276
    0.348510118     0.020995383
    0.348652341     0.024361656
    0.348798137     0.025358772
    0.348940746     0.024721580
    0.349083669     0.028133483
    0.349229276     0.027860304
    0.349382104     0.027942185
    0.349536023     0.029861982
    0.349707107     0.028743867
    0.349892172     0.028349136
    0.350094205     0.026238809
    0.350267235     0.026175135
    0.350430426     0.026875276
    0.350581696     0.027016779
    0.350721405     0.028175418
    0.350873012     0.028910984
    0.351033493     0.031144982
    0.351172084     0.030515982
    0.351313619     0.030643809
    0.351461429     0.029997390
    0.351638856     0.028918997
    0.351838161     0.027153283
    0.352038799     0.024736719
    0.352240439     0.024187073
    0.352442457     0.026092200
    0.352611846     0.025360929
    0.352798705     0.023054248
    0.353009786     0.021578380
    0.353163477     0.018080359
    0.353350258     0.015039569
    0.353517414     0.016431202
    0.353673444     0.015784805
    0.353835142     0.015430656
    0.354035029     0.014730497
    0.354211058     0.013827045
    0.354351134     0.012687605
    0.354480925     0.012484166
    0.354641033     0.009793307
    0.354789510     0.009196981
    0.354984601     0.007660538
    0.355122255     0.008020109
    0.355270520     0.008589490
    0.355482929     0.007652792
    0.355638912     0.008717262
    0.355788968     0.008734222
    0.355961638     0.008631042
    0.356136640     0.009159555
    0.356306088     0.009933348
    0.356456532     0.010550905
    0.356605281     0.008544609
    0.356773363     0.009122629
    0.356944952     0.007496393
    0.357071123     0.009180214
    0.357218990     0.011062930
    0.357428653     0.011445506
    0.357651876     0.011011953
    0.357825031     0.008737827
    0.358005238     0.010844685
    0.358171907     0.010645229
    0.358339455     0.010409341
    0.358530031     0.008435597
    0.358715420     0.007910816
    0.358855663     0.005853090
    0.359007604     0.007180886
    0.359154885     0.004364059
    0.359356529     0.005509806
    0.359507281     0.005384054
    0.359653268     0.007237742
    0.359813671     0.008557856
    0.359926327     0.006650362
    0.360087465     0.005972039
    0.360297568     0.003901207
    0.360439256     0.003192278
    0.360581335     0.002270583
    0.360751836    -0.001513344
    0.360911302    -0.004976401
    0.361106497    -0.003888241
    0.361285894    -0.005414718
    0.361429180    -0.004753869
    0.361581978    -0.006490976
    0.361723454    -0.006635997
    0.361880143    -0.008243019
    0.362087567    -0.007759540
    0.362299556    -0.007800206
    0.362441554    -0.010333389
    0.362623916    -0.010186912
    0.362762130    -0.013125112
    0.362885296    -0.014763347
    0.363009120    -0.014524517
    0.363145001    -0.016224058
    0.363290088    -0.017262925
    0.363492427    -0.019060606
    0.363640666    -0.020126484
    0.363769100    -0.022464441
    0.363870174    -0.020982352
    0.364027238    -0.020028341
    0.364215880    -0.019606522
    0.364361446    -0.019504974
    0.364562456    -0.018303782
    0.364741731    -0.020903677
    0.364919291    -0.021248706
    0.365092514    -0.022564457
    0.365239638    -0.025235098
    0.365419064    -0.027270731
    0.365592660    -0.025697339
    0.365737211    -0.027323099
    0.365900578    -0.027174527
    0.366078690    -0.027481508
    0.366217582    -0.030327656
    0.366346723    -0.030857356
    0.366488014    -0.031331602
    0.366599469    -0.031545607
    0.366753659    -0.027679739
    0.366918297    -0.025035857
    0.367062034    -0.023504022
    0.367200744    -0.022716344
    0.367313515    -0.022543071
    0.367481924    -0.022457800
    0.367679178    -0.021263958
    0.367829974    -0.019748705
    0.367966200    -0.020318315
    0.368096002    -0.019855657
    0.368266350    -0.018339370
    0.368413702    -0.015769120
    0.368569193    -0.016827386
    0.368733663    -0.017209311
    0.368884636    -0.017248781
    0.369017605    -0.015058345
    0.369182390    -0.016597612
    0.369348718    -0.016370702
    0.369483917    -0.013499978
    0.369663904    -0.014572936
    0.369828864    -0.014719189
    0.369984094    -0.016023579
    0.370158547    -0.013301625
    0.370327940    -0.011885359
    0.370496351    -0.011476704
    0.370681700    -0.011225359
    0.370855707    -0.006815372
    0.371003477    -0.005293471
    0.371131656    -0.003812491
    0.371259642    -0.004541756
    0.371413048    -0.003012094
    0.371544559    -0.004265119
    0.371673879    -0.004555070
    0.371858256    -0.004046781
    0.372030489    -0.003116186
    0.372180621    -0.003818137
    0.372334144    -0.002555530
    0.372467625    -0.003224042
    0.372635738    -0.001529321
    0.372782531    -0.000819663
    0.372925366     0.000849013
    0.373085556     0.002543245
    0.373240867     0.001864939
    0.373410804     0.001672739
    0.373582890     0.000915366
    0.373734928     0.000313552
    0.373912395    -0.000537606
    0.374078736    -0.001453281
    0.374201621    -0.002134357
    0.374331505    -0.004040227
    0.374487860    -0.005579617
    0.374639312    -0.004432703
    0.374796136    -0.005292965
    0.374951215    -0.002852016
    0.375108316    -0.001779122
    0.375239166    -0.002475064
    0.375399947    -0.003355074
    0.375520911    -0.003958428
    0.375683829    -0.004208536
    0.375857969    -0.005574279
    0.376030523    -0.007063508
    0.376209416    -0.007855348
    0.376339690    -0.008842632
    0.376512617    -0.008459036
    0.376635721    -0.008544392
    0.376769611    -0.012199338
    0.376932344    -0.012047853
    0.377041985    -0.013183577
    0.377189557    -0.011646715
    0.377337716    -0.011124494
    0.377436398    -0.008638957
    0.377549943    -0.007626497
    0.377693456    -0.008611585
    0.377836375    -0.008008056
    0.377981944    -0.007574667
    0.378121217    -0.006499168
    0.378273547    -0.006866507
    0.378395923    -0.010036684
    0.378527099    -0.008191465
    0.378693200    -0.008613568
    0.378837145    -0.008236888
    0.378973827    -0.011382748
    0.379128830    -0.009328029
    0.379273838    -0.010526232
    0.379401154    -0.011391186
    0.379541059    -0.013922839
    0.379706272    -0.015357418
    0.379847352    -0.016159887
    0.379975503    -0.014580612
    0.380124379    -0.012902569
    0.380266385    -0.013646990
    0.380408202    -0.015229390
    0.380596333    -0.012437689
    0.380724328    -0.012872469
    0.380844137    -0.014305014
    0.380978912    -0.017082901
    0.381144595    -0.015648990
    0.381303718    -0.011379955
    0.381434797    -0.010668079
    0.381595853    -0.008800810
    0.381742566    -0.006945931
    0.381901697    -0.008917180
    0.382036484    -0.007760744
    0.382201213    -0.007654463
    0.382375392    -0.008768898
    0.382541475    -0.008389699
    0.382695818    -0.005829000
    0.382844865    -0.004941462
    0.382988706    -0.005767979
    0.383129014    -0.004006494
    0.383249767    -0.003804124
    0.383375860    -0.002267658
    0.383523198    -0.003287583
    0.383664573    -0.000269492
    0.383797934    -0.000661476
    0.383947273     0.000151302
    0.384056288    -0.000566550
    0.384203160     0.001973099
    0.384341656     0.005693767
    0.384456107     0.005464272
    0.384632725     0.007773638
    0.384794629     0.007231695
    0.384957679     0.010798667
    0.385080760     0.009688612
    0.385245494     0.012159644
    0.385392139     0.013376580
    0.385541723     0.013499716
    0.385696561     0.012887526
    0.385860492     0.010483429
    0.386016199     0.010423193
    0.386144664     0.009641741
    0.386294955     0.009869782
    0.386408601     0.012514107
    0.386527930     0.011924477
    0.386663104     0.012365966
    0.386777855     0.012037690
    0.386911824     0.013606503
    0.387053982     0.013176116
    0.387180563     0.013787797
    0.387319704     0.014561431
    0.387446186     0.013969727
    0.387583040     0.015335712
    0.387738133     0.014136488
    0.387890625     0.013051058
    0.388045979     0.012021334
    0.388227184     0.012346479
    0.388380611     0.015257193
    0.388488969     0.015905652
    0.388631525     0.015468931
    0.388794279     0.014995036
    0.388923960     0.018175014
    0.389037581     0.019667483
    0.389155747     0.020551619
    0.389320970     0.019930905
    0.389465532     0.019406305
    0.389606913     0.018654169
    0.389744834     0.020033020
    0.389908658     0.018658005
    0.390054547     0.017195125
    0.390206493     0.015773406
    0.390314907     0.015214542
    0.390415621     0.015419445
    0.390523676     0.015832047
    0.390682246     0.016429302
    0.390822018     0.016983996
    0.390967849     0.017231473
    0.391100611     0.018819265
    0.391225632     0.019682665
    0.391359141     0.019510860
    0.391476934     0.019994353
    0.391599959     0.020673169
    0.391740411     0.016698397
    0.391886205     0.013221223
    0.391998829     0.013873755
    0.392121541     0.013805702
    0.392286169     0.012446317
    0.392420800     0.011348548
    0.392554925     0.011434250
    0.392699078     0.010842679
    0.392856624     0.009221009
    0.392998823     0.007144829
    0.393170772     0.005905494
    0.393309138     0.006826018
    0.393440957     0.004036730
    0.393556572     0.003333976
    0.393660808     0.001540855
    0.393775325     0.001496960
    0.393947770     0.002507348
    0.394097746     0.002086892
    0.394251135     0.000428055
    0.394381569    -0.002535397
    0.394523656    -0.005224332
    0.394657135    -0.003529823
    0.394745397    -0.004323856
    0.394918187    -0.003794684
    0.395057403    -0.000727925
    0.395176584     0.001533050
    0.395316918     0.000546208
    0.395436116    -0.001114122
    0.395586210     0.000108843
    0.395712569    -0.000935349
    0.395841064    -0.000998383
    0.395984165    -0.000245913
    0.396106731    -0.001827375
    0.396244022    -0.000313456
    0.396357987    -0.000442441
    0.396484566    -0.000450001
    0.396595023    -0.004387623
    0.396732809    -0.003530726
    0.396883608    -0.002604303
    0.397032790    -0.001882231
    0.397138035    -0.001297349
    0.397296003    -0.002126736
    0.397429610    -0.002891077
    0.397551105    -0.003541639
    0.397660031    -0.001923048
    0.397786099    -0.003061061
    0.397925094    -0.001208627
    0.398048189     0.001012160
    0.398156535    -0.000040247
    0.398305122     0.000728498
    0.398454152    -0.001150787
    0.398586684    -0.001096931
    0.398702069    -0.003017614
    0.398844403    -0.002523695
    0.399084407    -0.004532176
    0.399216566    -0.003645851
    0.399372686    -0.005478542
    0.399504511    -0.005571093
    0.399669851    -0.006789676
    0.399778350    -0.006277091
    0.399892465    -0.004481739
    0.400005695    -0.003439215
    0.400123255    -0.003213282
    0.400235710    -0.002654410
    0.400350214    -0.000647581
    0.400475463     0.002675081
    0.400613746     0.002917181
    0.400731938     0.004280181
    0.400860012     0.005717319
    0.400990789     0.005814868
    0.401104695     0.005021175
    0.401216887     0.003753299
    0.401361267     0.003710289
    0.401492097     0.003815000
    0.401640425     0.002189189
    0.401769117     0.002344330
    0.401909797     0.002422301
    0.402047268     0.001387389
    0.402196695     0.001093164
    0.402301822    -0.000750311
    0.402445739    -0.001831274
    0.402607633    -0.001139321
    0.402734573    -0.001634526
    0.402881497    -0.001464779
    0.403028826    -0.001204876
    0.403164376    -0.001787187
    0.403283903    -0.002079682
    0.403424166    -0.001953061
    0.403543947    -0.002493893
    0.403632121    -0.003652365
    0.403753236    -0.004274336
    0.403906541    -0.004605608
    0.404043989    -0.005642862
    0.404174269    -0.007536699
    0.404290973    -0.007704079
    0.404426056    -0.007082793
